oai:ecommons.cornell.edu:1813/31184	Gaur, Vishal
oai:ecommons.cornell.edu:1813/31185	Just, David R.
oai:ecommons.cornell.edu:1813/31186	Giannelis, Emmanuel P
oai:ecommons.cornell.edu:1813/31187	Vogt, Volker M
oai:ecommons.cornell.edu:1813/31188	Lal, Amit
oai:ecommons.cornell.edu:1813/31189	Afshari, Ehsan
oai:ecommons.cornell.edu:1813/31190	Hammer, Tove Helland
oai:ecommons.cornell.edu:1813/31191	Grossman, Yuval
oai:ecommons.cornell.edu:1813/31192	Pollack, Lois
oai:ecommons.cornell.edu:1813/31193	Ober, Christopher Kemper
oai:ecommons.cornell.edu:1813/31194	Fox, Thomas David
oai:ecommons.cornell.edu:1813/31195	Nelson, Eric Bronson
oai:ecommons.cornell.edu:1813/31196	Woods, Mary Norman
oai:ecommons.cornell.edu:1813/31197	Walker, Larry P
oai:ecommons.cornell.edu:1813/31198	Doerschuk, Peter
oai:ecommons.cornell.edu:1813/31199	Lipson, Hod
oai:ecommons.cornell.edu:1813/31200	Ralph, Daniel C
oai:ecommons.cornell.edu:1813/31201	James, Douglas Leonard
oai:ecommons.cornell.edu:1813/31202	Zehnder, Alan Taylor
oai:ecommons.cornell.edu:1813/31203	Boor, Kathryn Jean
oai:ecommons.cornell.edu:1813/31204	Batt, Carl A
oai:ecommons.cornell.edu:1813/31205	Dunning, David Alan
oai:ecommons.cornell.edu:1813/31206	Tester, Jefferson William
oai:ecommons.cornell.edu:1813/31207	Webster Jr, Michael Stilson
oai:ecommons.cornell.edu:1813/31208	Sjamaar, Reyer
oai:ecommons.cornell.edu:1813/31209	Winans, Stephen C
oai:ecommons.cornell.edu:1813/31210	Deitcher, David Lawrence
oai:ecommons.cornell.edu:1813/31211	Gruner, Sol Michael
oai:ecommons.cornell.edu:1813/31212	Kusse, Bruce Raymond
oai:ecommons.cornell.edu:1813/31213	Stedman, Richard Clark
oai:ecommons.cornell.edu:1813/31214	Lazzaro, Brian
oai:ecommons.cornell.edu:1813/31215	Bowers, John S
oai:ecommons.cornell.edu:1813/31216	Vogtmann, Karen L
oai:ecommons.cornell.edu:1813/31217	Manning, Sturt
oai:ecommons.cornell.edu:1813/31218	Bento, Antonio Miguel R.
oai:ecommons.cornell.edu:1813/31219	Wise, Frank William
oai:ecommons.cornell.edu:1813/31220	Lion, Leonard William
oai:ecommons.cornell.edu:1813/31221	Netravali, Anil Narayan
oai:ecommons.cornell.edu:1813/31222	Hammer, David A.
oai:ecommons.cornell.edu:1813/31223	Allmon, Warren Douglas
oai:ecommons.cornell.edu:1813/31224	Barrett, Christopher
oai:ecommons.cornell.edu:1813/31225	Lion, Leonard William
oai:ecommons.cornell.edu:1813/31226	Myers, Andrew C.
oai:ecommons.cornell.edu:1813/31227	Kusse, Bruce Raymond
oai:ecommons.cornell.edu:1813/31228	Gilbert, Roger Stephen
oai:ecommons.cornell.edu:1813/31229	Fajans, Jane
oai:ecommons.cornell.edu:1813/31230	Lohman, Rowena B.
oai:ecommons.cornell.edu:1813/31231	Kelley, Michael Charles
oai:ecommons.cornell.edu:1813/31232	Kemphues, Kenneth J
oai:ecommons.cornell.edu:1813/31233	Lichter, Daniel T.
oai:ecommons.cornell.edu:1813/31234	Whitman, John
oai:ecommons.cornell.edu:1813/31235	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/31236	Stedinger, Jery Russell
oai:ecommons.cornell.edu:1813/31237	Wiedmann, Martin
oai:ecommons.cornell.edu:1813/31238	Dieckmann, Rudiger
oai:ecommons.cornell.edu:1813/31371	Rutger, J. Neil
oai:ecommons.cornell.edu:1813/31373	Sirer, Emin G.
oai:ecommons.cornell.edu:1813/31374	Mezey, Jason G.
oai:ecommons.cornell.edu:1813/31375	Lehmann, Christopher Johannes
oai:ecommons.cornell.edu:1813/31376	Scott, Jeffrey Graham
oai:ecommons.cornell.edu:1813/31377	Pendall, Rolf J.
oai:ecommons.cornell.edu:1813/31378	Jarrow, Robert A.
oai:ecommons.cornell.edu:1813/31379	Gehrke, Johannes E.
oai:ecommons.cornell.edu:1813/31380	Howarth, Robert Warren
oai:ecommons.cornell.edu:1813/31381	Hua, Ying
oai:ecommons.cornell.edu:1813/31382	Kassam, Karim-Aly Saleh
oai:ecommons.cornell.edu:1813/31383	McEuen, Paul L.
oai:ecommons.cornell.edu:1813/31384	Ruina, Andy Lee
oai:ecommons.cornell.edu:1813/31385	McAllister, Liam
oai:ecommons.cornell.edu:1813/31386	Thaler, Jennifer S.
oai:ecommons.cornell.edu:1813/31387	Lis, John T
oai:ecommons.cornell.edu:1813/31388	Bhave, Sunil A.
oai:ecommons.cornell.edu:1813/31389	Russo, J. Edward
oai:ecommons.cornell.edu:1813/31390	Nasrallah, June Bowman
oai:ecommons.cornell.edu:1813/31391	Kennedy, William John
oai:ecommons.cornell.edu:1813/31392	Merwin, Ian Alexander
oai:ecommons.cornell.edu:1813/31393	Acree, Terry Edward
oai:ecommons.cornell.edu:1813/31394	Davisson, Robin L
oai:ecommons.cornell.edu:1813/31395	Wagner, Aaron B.
oai:ecommons.cornell.edu:1813/31396	Chen, Peng
oai:ecommons.cornell.edu:1813/31397	Allmendinger, Richard Waldron
oai:ecommons.cornell.edu:1813/31398	Molnar, Alyosha Christopher
oai:ecommons.cornell.edu:1813/31399	Brown, Laura Schaefer
oai:ecommons.cornell.edu:1813/31400	Hill, Thomas Dana
oai:ecommons.cornell.edu:1813/31401	Craighead, Harold G
oai:ecommons.cornell.edu:1813/31402	Pfeffer, Max John
oai:ecommons.cornell.edu:1813/31403	Thies, Janice E.
oai:ecommons.cornell.edu:1813/31404	Garcia-Garcia, Maria J
oai:ecommons.cornell.edu:1813/31405	Elliott, John Jack R.
oai:ecommons.cornell.edu:1813/31406	McComas, Katherine Anne
oai:ecommons.cornell.edu:1813/31407	Pawlowski, Wojciech
oai:ecommons.cornell.edu:1813/31408	Hirsh, Charlotte Elizabeth
oai:ecommons.cornell.edu:1813/31409	McNulty, Tracy K.
oai:ecommons.cornell.edu:1813/31410	Mansfield, Anna K.
oai:ecommons.cornell.edu:1813/31411	Yan, Haiping
oai:ecommons.cornell.edu:1813/31412	Curtis, Paul D
oai:ecommons.cornell.edu:1813/31413	Sparks, Jed P.
oai:ecommons.cornell.edu:1813/31414	Kleinberg, Jon M
oai:ecommons.cornell.edu:1813/31415	Degloria, Stephen Daniel
oai:ecommons.cornell.edu:1813/31416	Brittain, Charles Francis
oai:ecommons.cornell.edu:1813/31417	Stucky, Steven Edward
oai:ecommons.cornell.edu:1813/31418	de Gorter, Harry
oai:ecommons.cornell.edu:1813/31419	Cheng, Lailiang
oai:ecommons.cornell.edu:1813/31420	Umrigar, Cyrus Jehangir
oai:ecommons.cornell.edu:1813/31421	Miyazaki, Hirokazu
oai:ecommons.cornell.edu:1813/31422	Olbricht, William Lee
oai:ecommons.cornell.edu:1813/31423	Shmoys, David B
oai:ecommons.cornell.edu:1813/31424	Besharov, Marya L.
oai:ecommons.cornell.edu:1813/31425	de Bary, Brett
oai:ecommons.cornell.edu:1813/31426	Koch, Donald L
oai:ecommons.cornell.edu:1813/31427	McCouch, Susan Rutherford
oai:ecommons.cornell.edu:1813/31428	Bean, Rachel E.
oai:ecommons.cornell.edu:1813/31429	Van Dover, Robert B.
oai:ecommons.cornell.edu:1813/31430	Willford, Andrew C.
oai:ecommons.cornell.edu:1813/31431	Diamessis, Peter J.
oai:ecommons.cornell.edu:1813/31432	Gilbert, Roger Stephen
oai:ecommons.cornell.edu:1813/31433	Xu, Chunhui
oai:ecommons.cornell.edu:1813/31434	Leifer, Cynthia Anne
oai:ecommons.cornell.edu:1813/31435	Psiaki, Mark Lockwood
oai:ecommons.cornell.edu:1813/31436	Kenkel, Donald S.
oai:ecommons.cornell.edu:1813/31437	Delisa, Matthew
oai:ecommons.cornell.edu:1813/31438	Loos, Tamara
oai:ecommons.cornell.edu:1813/31439	Lieberwitz, Risa L
oai:ecommons.cornell.edu:1813/31440	Van Wijk, Klaas
oai:ecommons.cornell.edu:1813/31441	Castillo, Debra Ann
oai:ecommons.cornell.edu:1813/31442	DiTommaso, Antonio
oai:ecommons.cornell.edu:1813/31443	Masson, Robert Tempest
oai:ecommons.cornell.edu:1813/31444	King, Cynthia A.
oai:ecommons.cornell.edu:1813/31445	Nicholson, Sean
oai:ecommons.cornell.edu:1813/31446	Saar, Gideon
oai:ecommons.cornell.edu:1813/31447	Lee, Ji-Young
oai:ecommons.cornell.edu:1813/31448	Walter, Michael Todd
oai:ecommons.cornell.edu:1813/31449	MacDonald, Scott C.
oai:ecommons.cornell.edu:1813/31450	Krasny, Marianne Elizabeth
oai:ecommons.cornell.edu:1813/31451	Hammer, Tove Helland
oai:ecommons.cornell.edu:1813/31452	Libby, Robert
oai:ecommons.cornell.edu:1813/31453	Strang, David
oai:ecommons.cornell.edu:1813/31454	Willford, Andrew C.
oai:ecommons.cornell.edu:1813/31455	Katzenstein, Peter Joachim
oai:ecommons.cornell.edu:1813/31456	Sengers, Phoebe J.
oai:ecommons.cornell.edu:1813/31457	Utermohlen, Virginia
oai:ecommons.cornell.edu:1813/31458	Hirschl, Thomas A
oai:ecommons.cornell.edu:1813/31459	Garcia, Ephrahim
oai:ecommons.cornell.edu:1813/31460	Stedman, Richard Clark
oai:ecommons.cornell.edu:1813/31461	Villenas, Sofia A
oai:ecommons.cornell.edu:1813/31462	Mohammed, Hussni Omar
oai:ecommons.cornell.edu:1813/31463	Lichter, Daniel T.
oai:ecommons.cornell.edu:1813/31464	Abowd, John Maron
oai:ecommons.cornell.edu:1813/31465	Pfeffer, Max John
oai:ecommons.cornell.edu:1813/31466	English-Loeb, Gregory M.
oai:ecommons.cornell.edu:1813/31467	Fiskesjo, N Magnus G
oai:ecommons.cornell.edu:1813/31468	Gierasch, Peter Jay
oai:ecommons.cornell.edu:1813/31469	Ferguson, Melissa J.
oai:ecommons.cornell.edu:1813/31470	Shmoys, David B
oai:ecommons.cornell.edu:1813/31471	Nozick, Linda K.
oai:ecommons.cornell.edu:1813/31472	Archer, Lynden  A.
oai:ecommons.cornell.edu:1813/31473	Nydam, Daryl Van
oai:ecommons.cornell.edu:1813/31474	Mansury, Yuri Surtadi
oai:ecommons.cornell.edu:1813/31475	Kay, Suzanne Mahlburg
oai:ecommons.cornell.edu:1813/31476	Van Wijk, Klaas
oai:ecommons.cornell.edu:1813/31477	Cochran, Sherman Gilbert
oai:ecommons.cornell.edu:1813/31478	Reisch, Bruce Irving
oai:ecommons.cornell.edu:1813/31479	Blau, Francine D
oai:ecommons.cornell.edu:1813/31480	Liu, Rui Hai
oai:ecommons.cornell.edu:1813/31481	Munasinghe, Viranjini P
oai:ecommons.cornell.edu:1813/31482	Streeter, Deborah H
oai:ecommons.cornell.edu:1813/31483	Lawler, Edward J
oai:ecommons.cornell.edu:1813/31484	MacDonald, Scott C.
oai:ecommons.cornell.edu:1813/31485	Padilla-Zakour, Olga I.
oai:ecommons.cornell.edu:1813/31486	Kessler, Andre
oai:ecommons.cornell.edu:1813/31487	Agrawal, Anurag
oai:ecommons.cornell.edu:1813/31488	Cathles, Lawrence M
oai:ecommons.cornell.edu:1813/31489	Mount, Timothy Douglas
oai:ecommons.cornell.edu:1813/31490	Collum, David B
oai:ecommons.cornell.edu:1813/31491	Frey, Margaret W
oai:ecommons.cornell.edu:1813/31492	Culler, Jonathan Dwight
oai:ecommons.cornell.edu:1813/31493	Stucky, Steven Edward
oai:ecommons.cornell.edu:1813/31494	McNulty, Tracy K.
oai:ecommons.cornell.edu:1813/31495	Vanden Heuvel, Justine E.
oai:ecommons.cornell.edu:1813/31496	Wolford, Wendy W.
oai:ecommons.cornell.edu:1813/31497	Lee, Siu Sylvia
oai:ecommons.cornell.edu:1813/31498	Luo, Dan
oai:ecommons.cornell.edu:1813/31499	Escobedo, Fernando
oai:ecommons.cornell.edu:1813/31500	Healey, Timothy James
oai:ecommons.cornell.edu:1813/31501	Hite, Molly Patricia
oai:ecommons.cornell.edu:1813/31502	Michaely, Roni
oai:ecommons.cornell.edu:1813/31503	Lai, Dong
oai:ecommons.cornell.edu:1813/31504	Manning, Sturt
oai:ecommons.cornell.edu:1813/31505	Gossett, James Michael
oai:ecommons.cornell.edu:1813/31506	Walter, Michael Todd
oai:ecommons.cornell.edu:1813/31507	Kanbur, Ravi
oai:ecommons.cornell.edu:1813/31508	Brown, Susan K
oai:ecommons.cornell.edu:1813/31509	Hedge, Alan
oai:ecommons.cornell.edu:1813/31510	Saar, Gideon
oai:ecommons.cornell.edu:1813/31511	Helmann, John D
oai:ecommons.cornell.edu:1813/31512	Razin, Assaf
oai:ecommons.cornell.edu:1813/31513	Cerione, Richard A
oai:ecommons.cornell.edu:1813/33364	Cohn,Abigail C
oai:ecommons.cornell.edu:1813/33468	McEuen, Paul L.
oai:ecommons.cornell.edu:1813/33469	Joachims, Thorsten
oai:ecommons.cornell.edu:1813/33470	Andronicos, Christopher
oai:ecommons.cornell.edu:1813/33471	Vladimirsky, Alexander B.
oai:ecommons.cornell.edu:1813/33472	Knutson, Allen
oai:ecommons.cornell.edu:1813/33473	Tye, Sze-Hoi Henry
oai:ecommons.cornell.edu:1813/33474	Sobal, Jeffery
oai:ecommons.cornell.edu:1813/33475	Shealy, James Richard
oai:ecommons.cornell.edu:1813/33476	Apsel, Alyssa B.
oai:ecommons.cornell.edu:1813/33477	Ryd, Anders
oai:ecommons.cornell.edu:1813/33478	Craib, Raymond B.
oai:ecommons.cornell.edu:1813/33479	Dawson, Paul Richard
oai:ecommons.cornell.edu:1813/33480	Samuels, Shirley R
oai:ecommons.cornell.edu:1813/33481	Wang, Yi
oai:ecommons.cornell.edu:1813/33482	Weatherspoon, Hakim
oai:ecommons.cornell.edu:1813/33483	Fontaine, Michael Scott
oai:ecommons.cornell.edu:1813/33484	Spencer, Michael G.
oai:ecommons.cornell.edu:1813/33485	Zabaras, Nicholas John
oai:ecommons.cornell.edu:1813/33486	Joachims, Thorsten
oai:ecommons.cornell.edu:1813/33487	Schukken, Ynte Hein
oai:ecommons.cornell.edu:1813/33488	Bodenschatz, Eberhard
oai:ecommons.cornell.edu:1813/33489	McGowan, Kaja Maria
oai:ecommons.cornell.edu:1813/33490	Chirik, Paul
oai:ecommons.cornell.edu:1813/33491	Stipanuk, Martha Harney
oai:ecommons.cornell.edu:1813/33492	Pollock, Clifford Raymond
oai:ecommons.cornell.edu:1813/33493	Swedberg, Richard
oai:ecommons.cornell.edu:1813/33494	Feldman, Shelley
oai:ecommons.cornell.edu:1813/33495	Brenna, James Thomas
oai:ecommons.cornell.edu:1813/33496	Reeve, Hudson Kern
oai:ecommons.cornell.edu:1813/33497	Mohammed, Hussni Omar
oai:ecommons.cornell.edu:1813/33498	Leifer, Cynthia Anne
oai:ecommons.cornell.edu:1813/33499	Gilbert, Roger Stephen
oai:ecommons.cornell.edu:1813/33500	Moraru, Carmen I
oai:ecommons.cornell.edu:1813/33501	Reeves, Anthony P
oai:ecommons.cornell.edu:1813/33502	Craighead, Harold G
oai:ecommons.cornell.edu:1813/33503	Winans, Stephen C
oai:ecommons.cornell.edu:1813/33504	Miller, William
oai:ecommons.cornell.edu:1813/33505	Malliaras, George G
oai:ecommons.cornell.edu:1813/33506	Miller, Richard William
oai:ecommons.cornell.edu:1813/33507	Ober, Christopher Kemper
oai:ecommons.cornell.edu:1813/33508	Collins, Ruth N.
oai:ecommons.cornell.edu:1813/33509	Chirik, Paul
oai:ecommons.cornell.edu:1813/33510	Boisvert, Richard N
oai:ecommons.cornell.edu:1813/33511	Hemami, Sheila S
oai:ecommons.cornell.edu:1813/33512	Katzenstein, Peter Joachim
oai:ecommons.cornell.edu:1813/33513	Fields, Gary S
oai:ecommons.cornell.edu:1813/33514	Adams, James Eli
oai:ecommons.cornell.edu:1813/33515	Strawderman, Robert Lee
oai:ecommons.cornell.edu:1813/33516	Wilks, Daniel Stephen
oai:ecommons.cornell.edu:1813/33517	Lacapra, Dominick C
oai:ecommons.cornell.edu:1813/33518	Sorrells, Mark Earl
oai:ecommons.cornell.edu:1813/33519	Ober, Christopher Kemper
oai:ecommons.cornell.edu:1813/33520	Van Amburgh, Michael E
oai:ecommons.cornell.edu:1813/33521	Feigenson, Gerald W
oai:ecommons.cornell.edu:1813/33522	Smith, Anna Marie
oai:ecommons.cornell.edu:1813/33523	Steen, Paul Herman
oai:ecommons.cornell.edu:1813/33524	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/33525	Sipple, John W
oai:ecommons.cornell.edu:1813/33527	Culler, Jonathan Dwight
oai:ecommons.cornell.edu:1813/33528	Ashdown, Susan P
oai:ecommons.cornell.edu:1813/33529	Pan, An-Yi
oai:ecommons.cornell.edu:1813/33530	Castillo, Debra Ann
oai:ecommons.cornell.edu:1813/33531	Katzenstein, Mary Fainsod
oai:ecommons.cornell.edu:1813/33532	Jones-Correa, Michael
oai:ecommons.cornell.edu:1813/33533	Feldman, Shelley
oai:ecommons.cornell.edu:1813/33534	Woods, Mary Norman
oai:ecommons.cornell.edu:1813/33535	Shelton, Anthony M
oai:ecommons.cornell.edu:1813/33536	Lei, Xingen
oai:ecommons.cornell.edu:1813/33537	Xu, Chunhui
oai:ecommons.cornell.edu:1813/33538	Wright, Patrick M.
oai:ecommons.cornell.edu:1813/33539	Vanden Heuvel, Justine E.
oai:ecommons.cornell.edu:1813/33540	Morgan, Stephen L.
oai:ecommons.cornell.edu:1813/33541	Thom, Julia
oai:ecommons.cornell.edu:1813/33542	Squyres, Steven Weldon
oai:ecommons.cornell.edu:1813/33543	O'Rourke, Thomas Denis
oai:ecommons.cornell.edu:1813/33544	Watkins, Christopher Brian
oai:ecommons.cornell.edu:1813/33545	Reeves, Anthony P
oai:ecommons.cornell.edu:1813/33546	Garcia, Ephrahim
oai:ecommons.cornell.edu:1813/33547	Vanden Heuvel, Justine E.
oai:ecommons.cornell.edu:1813/33548	Mills, Edward Lewis
oai:ecommons.cornell.edu:1813/33549	Buckley, Daniel H
oai:ecommons.cornell.edu:1813/33550	Waldman, Michael
oai:ecommons.cornell.edu:1813/33551	Nicholson, Linda K
oai:ecommons.cornell.edu:1813/33552	Waldman, Michael
oai:ecommons.cornell.edu:1813/33553	Chu, Chih-Chang
oai:ecommons.cornell.edu:1813/33554	Basu, Kaushik
oai:ecommons.cornell.edu:1813/33555	MacDonald, Scott C
oai:ecommons.cornell.edu:1813/33556	Bustamante, Carlos D.
oai:ecommons.cornell.edu:1813/33557	Eastman, Lester Fuess
oai:ecommons.cornell.edu:1813/33558	Baer Jr, Richard A
oai:ecommons.cornell.edu:1813/33559	Nelson, Mark W.
oai:ecommons.cornell.edu:1813/33560	Lis, John T
oai:ecommons.cornell.edu:1813/33561	Kraus, William Lee
oai:ecommons.cornell.edu:1813/33562	Overton, Thomas R
oai:ecommons.cornell.edu:1813/33563	Oswald, Robert Edward
oai:ecommons.cornell.edu:1813/33564	Chirik, Paul
oai:ecommons.cornell.edu:1813/33565	Hay, Anthony G.
oai:ecommons.cornell.edu:1813/33566	Overton, Thomas R
oai:ecommons.cornell.edu:1813/33567	Johnson, Patricia A
oai:ecommons.cornell.edu:1813/33568	Walker, Larry P
oai:ecommons.cornell.edu:1813/33569	Aquino, Wilkins
oai:ecommons.cornell.edu:1813/33570	O'Brien, Kimberly O
oai:ecommons.cornell.edu:1813/33571	Wang, Michelle D
oai:ecommons.cornell.edu:1813/33572	Simpson, Kenneth William
oai:ecommons.cornell.edu:1813/33573	Geisler, Charles C
oai:ecommons.cornell.edu:1813/33574	Lipson, Hod
oai:ecommons.cornell.edu:1813/33575	Scaglione, Anna
oai:ecommons.cornell.edu:1813/33576	Brown, William J
oai:ecommons.cornell.edu:1813/33577	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/33578	Ingraffea, Anthony R
oai:ecommons.cornell.edu:1813/33579	Ellner, Stephen Paul
oai:ecommons.cornell.edu:1813/33580	Miller, Richard William
oai:ecommons.cornell.edu:1813/33581	Seem, Robert Charles
oai:ecommons.cornell.edu:1813/33582	Kanbur, Ravi
oai:ecommons.cornell.edu:1813/33583	Adelson, Leslie Allen
oai:ecommons.cornell.edu:1813/33584	Garcia-Garcia, Maria J
oai:ecommons.cornell.edu:1813/33585	Goodale, Christine L
oai:ecommons.cornell.edu:1813/33586	Lipson, Hod
oai:ecommons.cornell.edu:1813/33587	Easley, David Alan
oai:ecommons.cornell.edu:1813/33588	Swedberg, Richard
oai:ecommons.cornell.edu:1813/33589	Kraus, William Lee
oai:ecommons.cornell.edu:1813/33590	Chen, Peng
oai:ecommons.cornell.edu:1813/33591	Katzenstein, Peter Joachim
oai:ecommons.cornell.edu:1813/33592	Brenna, James Thomas
oai:ecommons.cornell.edu:1813/33593	Hoffmann, Roald
oai:ecommons.cornell.edu:1813/33594	Ober, Christopher Kemper
oai:ecommons.cornell.edu:1813/33595	Lazzaro, Brian
oai:ecommons.cornell.edu:1813/33596	Williamson, Charles Harvey Kaye
oai:ecommons.cornell.edu:1813/33597	Sipple, John W
oai:ecommons.cornell.edu:1813/33598	Sondermann, Holger
oai:ecommons.cornell.edu:1813/33599	Olbricht, William Lee
oai:ecommons.cornell.edu:1813/33600	Sondermann, Holger
oai:ecommons.cornell.edu:1813/33601	Hairston Jr., Nelson George
oai:ecommons.cornell.edu:1813/33602	Watkins, Christopher Brian
oai:ecommons.cornell.edu:1813/33603	Hui, Chung-Yuen
oai:ecommons.cornell.edu:1813/33604	Murray, Timothy Conway
oai:ecommons.cornell.edu:1813/33605	Cordes, James Martin
oai:ecommons.cornell.edu:1813/33606	Brenna, James Thomas
oai:ecommons.cornell.edu:1813/33607	Hess, George P
oai:ecommons.cornell.edu:1813/33608	Basu, Kaushik
oai:ecommons.cornell.edu:1813/33609	Ferguson, Melissa J.
oai:ecommons.cornell.edu:1813/33610	Nicholson, Linda K
oai:ecommons.cornell.edu:1813/33611	Spivey, Michael James
oai:ecommons.cornell.edu:1813/33612	McGowan, Kaja Maria
oai:ecommons.cornell.edu:1813/33613	Fine, Gail Judith
oai:ecommons.cornell.edu:1813/33614	Buckley, Daniel H
oai:ecommons.cornell.edu:1813/33615	Drinkwater, Laurie E
oai:ecommons.cornell.edu:1813/33616	Fetcho, Joseph R.
oai:ecommons.cornell.edu:1813/33617	Chirik, Paul
oai:ecommons.cornell.edu:1813/33618	Mount, Timothy Douglas
oai:ecommons.cornell.edu:1813/33619	Parker, John Stuart Leslie
oai:ecommons.cornell.edu:1813/33620	Jahn, Margaret M.
oai:ecommons.cornell.edu:1813/33621	Colucci, Stephen John
oai:ecommons.cornell.edu:1813/33622	Bean, Rachel E.
oai:ecommons.cornell.edu:1813/33623	Fahey, Timothy James
oai:ecommons.cornell.edu:1813/33624	Cassano, Patricia Ann
oai:ecommons.cornell.edu:1813/33625	Goldsmith, William W
oai:ecommons.cornell.edu:1813/33626	Swartz, Edward B.
oai:ecommons.cornell.edu:1813/33627	Saloff-Coste, Laurent Pascal
oai:ecommons.cornell.edu:1813/33628	Niklas, Karl Joseph
oai:ecommons.cornell.edu:1813/33629	Pope, Stephen Bailey
oai:ecommons.cornell.edu:1813/33630	Reeves, Anthony P
oai:ecommons.cornell.edu:1813/33631	Bunce, Valerie Jane
oai:ecommons.cornell.edu:1813/33632	Kadiyali, Vrinda
oai:ecommons.cornell.edu:1813/33633	Macy, Michael Walton
oai:ecommons.cornell.edu:1813/33634	Schwab, Keith C.
oai:ecommons.cornell.edu:1813/33635	Wiesner, Ulrich B.
oai:ecommons.cornell.edu:1813/33636	Chau, Ho Yan
oai:ecommons.cornell.edu:1813/33637	Schwab, Keith C.
oai:ecommons.cornell.edu:1813/33638	Allmon, Warren Douglas
oai:ecommons.cornell.edu:1813/33639	Winans, Stephen C
oai:ecommons.cornell.edu:1813/33640	Malliaras, George G
oai:ecommons.cornell.edu:1813/33641	Assie-Lumumba, N'Dri Therese
oai:ecommons.cornell.edu:1813/33642	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/33643	Kirby, Brian
oai:ecommons.cornell.edu:1813/33644	Ng, David T.
oai:ecommons.cornell.edu:1813/33645	Phoenix, Stuart Leigh
oai:ecommons.cornell.edu:1813/33646	Azis, Iwan Jaya
oai:ecommons.cornell.edu:1813/33647	Thies, Janice E.
oai:ecommons.cornell.edu:1813/33648	Protter, Philip  E.
oai:ecommons.cornell.edu:1813/33649	Fisher-York, Elizabeth
oai:ecommons.cornell.edu:1813/33650	Lee, Siu Sylvia
oai:ecommons.cornell.edu:1813/33651	Lin, Hening
oai:ecommons.cornell.edu:1813/33652	Malliaras, George G
oai:ecommons.cornell.edu:1813/33653	Ruppert, David
oai:ecommons.cornell.edu:1813/33654	Luo, Dan
oai:ecommons.cornell.edu:1813/33655	Nee, Victor
oai:ecommons.cornell.edu:1813/33656	Collins, Lance
oai:ecommons.cornell.edu:1813/33752	D. Peter Loucks
oai:ecommons.cornell.edu:1813/33753	D. Peter Loucks
oai:ecommons.cornell.edu:1813/33766	Patterson, J Ritchie
oai:ecommons.cornell.edu:1813/33767	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/33768	Steenhuis, Tammo S
oai:ecommons.cornell.edu:1813/33769	McAllister, Liam
oai:ecommons.cornell.edu:1813/33770	Henley, Christopher Lee
oai:ecommons.cornell.edu:1813/33771	Liu, Philip Li-Fan
oai:ecommons.cornell.edu:1813/33772	Chen, Gang
oai:ecommons.cornell.edu:1813/33773	Stucky, Steven Edward
oai:ecommons.cornell.edu:1813/33774	Knutson, Allen
oai:ecommons.cornell.edu:1813/33775	Marohn, John A.
oai:ecommons.cornell.edu:1813/33776	Flanagan, Eanna E
oai:ecommons.cornell.edu:1813/33777	Stedinger, Jery Russell
oai:ecommons.cornell.edu:1813/33778	Hairston Jr, Nelson George
oai:ecommons.cornell.edu:1813/33779	Jennings, Jan
oai:ecommons.cornell.edu:1813/33780	Duxbury, John M
oai:ecommons.cornell.edu:1813/33781	Tomlan, Michael Andrew
oai:ecommons.cornell.edu:1813/33782	Cordes, James Martin
oai:ecommons.cornell.edu:1813/33783	Hopcroft, John E
oai:ecommons.cornell.edu:1813/33784	Van Loan, Charles Francis
oai:ecommons.cornell.edu:1813/33785	Chabot, Brian Frank
oai:ecommons.cornell.edu:1813/33786	Eckenrode, John Joseph
oai:ecommons.cornell.edu:1813/33787	Fitzpatrick, John Weaver
oai:ecommons.cornell.edu:1813/33788	Soloway, Paul
oai:ecommons.cornell.edu:1813/33789	Mansfield, Anna K.
oai:ecommons.cornell.edu:1813/33790	Lee, Stephen
oai:ecommons.cornell.edu:1813/33791	Gruner, Sol Michael
oai:ecommons.cornell.edu:1813/33792	Gourdon, Delphine
oai:ecommons.cornell.edu:1813/33793	Tardos, Eva
oai:ecommons.cornell.edu:1813/33794	Wittich, Peter
oai:ecommons.cornell.edu:1813/33795	Macy, Michael Walton
oai:ecommons.cornell.edu:1813/33796	Pope, Stephen Bailey
oai:ecommons.cornell.edu:1813/33797	Cheyfitz, Eric T.
oai:ecommons.cornell.edu:1813/33798	Thom-Levy, Julia
oai:ecommons.cornell.edu:1813/33799	Wittich, Peter
oai:ecommons.cornell.edu:1813/33800	Park, Jiwoong
oai:ecommons.cornell.edu:1813/33801	Liepe, Matthias Ulf
oai:ecommons.cornell.edu:1813/33802	Chen, Tsuhan
oai:ecommons.cornell.edu:1813/33803	Bassuk, Nina Lauren
oai:ecommons.cornell.edu:1813/33804	Reeves, Anthony P
oai:ecommons.cornell.edu:1813/33804	Reeves, Anthony P
oai:ecommons.cornell.edu:1813/33805	Wang, Zheng Jane
oai:ecommons.cornell.edu:1813/33806	Koschmann, Julien Victor
oai:ecommons.cornell.edu:1813/33807	Wiedmann, Martin
