oai:ecommons.cornell.edu:1813/1297,01-328*A Sempervivum 'Rosie',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1298,99-407*A Hylotelephium telephium 'Arthur Branch',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1299,99-396*A Hemerocallis 'Happy Returns',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1300,01-330*A Sempervivum arachnoideum ssp. tomentosum 'Stansfeldii',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1301,02-287*A Veronica 'St. Gaudens',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1303,02-310*A Geranium 'Gerwat',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1304,03-386*A Salvia nemorosa 'Dear Anja',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1305,72-R-025*A Acanthus spinosus,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1306,74-284*C Stachys officinalis,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1307,77-486*A Allium schoenoprasum var. sibiricum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1308,82-007*A Clematis apiifolia,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1309,83-010*A Rosa 'Applejack',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1310,83-300*B Geranium 'Johnson's Blue',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1311,84-196*B Geranium endressii 'A.T. Johnson',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1312,84-339*C Alchemilla mollis,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1313,87-002*E Rosa rugosa 'Alba',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1314,87-440*A Rosa (Explorer Series) 'Jens Munk',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1315,88-083*A Pycnanthemum montanum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1316,88-279*A Hemerocallis altissima,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1317,89-151*A Baptisia australis,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1318,91-013*A Hemerocallis minor,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1319,95-050*A Salvia verticillata 'Purple Rain',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1320,95-078*A Hemerocallis 'Yellow Multiflora',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1321,95-217*A Hemerocallis 'Little Squiz',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1322,95-218*A Hemerocallis 'Siloam Ribbon Candy',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1323,95-219*B Hemerocallis 'Lavender Tonic',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1324,96-060*A Foeniculum vulgare 'Purpurascens',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1325,96-063*A Salvia pratensis,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1326,96-064*A Agastache foeniculum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1327,96-065*A Marrubium cylleneum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1328,96-586*A Hemerocallis 'Swirling Water',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1329,97-451*A Hemerocallis 'Benchmark',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1330,97-452*A Hemerocallis 'Bouquet of Ruffles',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1331,97-454*A Hemerocallis 'Lilac Snow',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1332,97-455*A Hemerocallis 'Yesterday's Memories' Award of Merit,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1333,97-456*A Hemerocallis 'Button Box',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1334,97-503*A Echinacea purpurea 'Magnus' Perennial Plant of the Year,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1335,98-193*G Diervilla sessilifolia 'Butterfly',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1336,00-182*A Tradescantia (Andersoniana Group) 'Blue and Gold',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1337,02-047*A Hosta 'Warwick Essence',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1338,02-222*A Hosta 'Choo Choo Train',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1339,02-256*A Astrantia major 'Ruby Wedding',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1340,02-385*A Astilbe xarendsii 'Zuster Theresa',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1341,02-409*A Dryopteris crassirhizoma,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1346,90-201*A Mentha longifolia ssp. himalaensis,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1347,97-076*B Cotinus 'Grace' AM Cory Cup FCC,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1350,99-017*A Syringa 'Miss Canada',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1351,99-390*B Hosta 'Spilt Milk' NANCY MINKS AWARD,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1352,00-643*A Lonicera korolkowii 'Floribunda Blue Velvet' PLANT SELECT WINNER,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1353,01-006*A Aquilegia 'Leprechaun Gold',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1354,01-041*A Viburnum dilatatum 'Asian Beauty',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1355,01-114*A Heuchera 'Coral Bouquet',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1356,01-116*A Ligularia japonica,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1357,01-254*A Physocarpus opulifolius 'Monlo' DIABLO,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1358,01-272*C Hypericum frondosum 'Sunburst',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1359,01-344*A Robinia pseudoacacia 'Purple Robe',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1360,01-372*A Symphoricarpos xdoorenbosii 'White Hedge',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1361,02-028*C Spiraea albiflora,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1362,02-038*A Philadelphus 'Snowbelle',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1363,02-048*A Solidago 'Goldkind',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1364,02-063*A Kolkwitzia amabilis 'Rosea',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1365,02-106*A Philadelphus 'Pekphil' WHITE ROCK,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1366,02-122*A Crataegus punctata 'Ohio Pioneer',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1367,02-196*A Sambucus ebulus,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1368,02-223*A Hosta 'Wolverine',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1369,02-224*A Hosta 'June',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1370,02-246*B Spiraea densiflora 'Monvis' SUMMER SONG,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1371,02-300*A Syringa yunnanensis 'Prophecy',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1372,02-357*A Salix caprea 'Variegata',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1373,02-361*E Hypericum androsaemum 'Albury Purple',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1374,02-382*C Buddleia davidii 'Bonnie',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1375,02-404*A Echinacea purpurea 'Rubinstern',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1376,02-407*A Athyrium filix-femina var. angustum 'Lady in Red',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1377,03-397*A Ligularia dentata 'Othello',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1378,03-401*A Primula xbulleesiana,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1379,03-484*A Monarda didyma 'Jacob Cline',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1380,77-454*A Castanea mollissima,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1381,79-114*A Cornus kousa,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1382,82-423*B Cladrastis kentukea,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1383,83-203*A Fagus sylvatica,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1384,83-331*A Fagus sylvatica 'Asplenifolia',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1385,83-438*A Cornus drummondii,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1386,84-224*A Robinia pseudoacacia 'Frisia',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1387,84-225*A Robinia pseudoacacia 'Rozynskyana',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1388,84-350*A Fagus sylvatica 'Laciniata',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1389,85-383*A Symplocos paniculata,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1390,86-327*A Fagus sylvatica 'Purpurea Tricolor',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1391,88-012*A Geranium macrorrhizum 'Bevan's Variety',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1392,88-061*A Lysimachia ephemerum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1393,88-128*A Pinus strobus,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1394,88-135*C Crataegus crus-galli,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1395,88-137*A Crataegus viridis 'Winter King' Gold Medal,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1396,89-079*A Ostrya virginiana,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1397,89-184*A Euphorbia griffithii 'Fireglow',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1398,91-191*A Fagus sylvatica,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1399,91-219*A Phellodendron amurense,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1400,94-175*A Athyrium otophorum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1401,95-095*A Fagus sylvatica 'Purple Fountain',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1402,95-220*A Hemerocallis 'Sunday Gloves',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1403,96-096*G Physocarpus opulifolius 'Snowfall',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1404,96-105*A Adiantum pedatum 'Miss Sharples',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1405,96-140*A Koelreuteria paniculata Low Growing Form,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1406,96-269*A Cornus xdunbarii,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1407,96-270*A Cornus obliqua,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1408,96-275*A Cornus glabrata,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1409,96-503*A Heuchera 'Smokey Rose',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1410,97-151*A Penstemon 'Prairie Dusk',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1411,97-163*A Robinia pseudoacacia 'Bessoniana',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1412,97-165*A Robinia xmargaretta 'Pink Cascade',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1413,97-166*A Robinia pseudoacacia 'Unifolia',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1414,97-167*B Robinia xslavinii 'Hillieri',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1415,97-205*A Hemerocallis 'Siloam Bye Lo',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1416,97-297*A Malus 'Robinson',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1417,97-345*A Hemerocallis longituba,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1418,97-468*A Spiraea 'Snow White',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1419,97-471*E Spiraea xbumalda 'Crispa',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1420,97-487*F Hydrangea arborescens 'Annabelle' GOLD MEDAL,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1421,97-490*C Potentilla fruticosa 'Gold Drop',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1422,97-507*A Hemerocallis 'Girl Scout',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1423,Hemerocallis 'Prairie Moonlight',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1424,97-512*C Potentilla fruticosa 'McKay's White',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1425,97-524*A Hemerocallis 'So Sweet',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1426,97-588*J Viburnum dentatum 'Ralph Senior' AUTUMN JAZZ,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1427,97-599*B Syringa Xswegiflexa,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1428,98-111*A Philadelphus xlemoinei 'Manteau d'Hermine',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1429,98-175*A Asclepias tuberosa 'Hello Yellow',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1430,98-186*C Malus 'Prairie Maid',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1431,98-253*A Picea glehnii,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1432,98-367*A Hemerocallis 'Missouri Moon',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1433,98-438*A Hemerocallis 'Siloam Double Classic',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1434,99-137*A Alnus glutinosa,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1435,99-288*A Malus 'Makamik',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1436,99-322*A Iris sibirica 'Baby Sister',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1437,99-412*A Hemerocallis 'Jason Salter',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1438,99-414*A Hemerocallis 'Chicago Brave',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1439,99-432*A Aquilegia 'Mellow Yellow',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1520,00-171*A Dryopteris xcomplexa 'Robust',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1521,01-300*A Hosta 'Lakeside Cha Cha',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1522,02-230*A Rodgersia sambucifolia 'Kupferschein',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1523,02-387*A Hosta 'Kiwi Sunshine',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1524,02-393*A Dryopteris filix-mas 'Crispatissima',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1525,02-397*A Hosta 'Radiant Edger',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1526,02-398*A Hosta 'Platinum Tiara',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1527,02-399*A Hosta 'Leola Fraim',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1528,64-045*A Rhododendron 'Purpureum Elegans',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1529,77-058*A Lilium henryi,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1530,80-001*A Rhododendron 'Cadis' AWARD OF EXCELLENCE,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1531,80-262*A Athyrium niponicum 'Pictum' AGM,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1532,80-262*B Athyrium niponicum 'Pictum' AGM,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1533,84-240*A Veratrum nigrum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1534,85-227*B Rhododendron 'Independence',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1535,85-250*A Rhododendron 'Iridescent',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1536,85-272*A Dryopteris goldiana,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1537,85-321*A Hosta 'Blue Skies',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1538,85-332*A Hosta montana 'Aureomarginata',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1539,85-413*B Kalmia latifolia 'Shooting Star',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1540,86-207*A Kalmia latifolia 'Silver Dollar',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1541,86-212*A Hosta 'Tokudama Flavocircinalis',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1542,86-214*A Hosta 'Midas Touch',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1543,86-215*A Hosta 'Golden Prayers',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1544,86-220*A Hosta 'Sea Drift',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1545,87-082*A Polystichum acrostichoides,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1546,87-094*A Actaea rubra,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1547,87-374*A Hosta lancifolia 'Albo-marginata',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1548,87-477*B Rhododendron 'Summer Rose',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1549,88-004*B Rhododendron 'English Roseum',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1557,92-017*A Dryopteris dilatata 'Recurvata',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1558,92-069*A Hosta 'Valentine Lace',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1559,92-017*A Dryopteris dilatata 'Recurvata',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1560,92-069*A Hosta 'Valentine Lace',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1561,92-070*A Hosta 'August Moon',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1562,93-091*A Hosta 'Crowned Imperial',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1563,94-065*A Hosta 'Northern Exposure',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1564,94-138*A Rhododendron 'Red River',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1565,94-141*A Rhododendron 'Summer Summit',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1566,94-150*A Hosta 'Pizzazz',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1567,94-161*B Hosta yinger,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1568,94-176*A Hosta 'Black Hills',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1569,94-177*A Hosta 'Green Fountain',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1570,94-181*A Hosta 'Snowden',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1571,95-042*A Viburnum dilatatum 'Michael Dodge',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1572,95-112*A Peltoboykinia tellimoide,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1573,95-144*A Dryopteris dilatata 'Crispa Whiteside,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1574,95-145*A Polystichum polyblepharum AG,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1575,95-147*A Dryopteris cycadina,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1576,95-173*A Hydrangea macrophylla 'Blue Billows',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1577,95-199*A Hosta 'Summer Snow',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1578,95-259*A Hosta 'Sunpower' Midwest Gold Award,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1579,95-260*A Hosta 'Edge of Night,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1580,95-262*A Hosta 'Fragrant Blue',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1581,95-263*A Hosta 'So Sweet' HOSTA OF THE YEAR,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1582,96-102*A Hydrangea macrophylla 'Winning Edge',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1583,96-106*A Athyrium felix-femina 'Grandiceps',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1584,96-108*A Dryopteris filix-mas 'Barnesii',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1585,96-109*A Dryopteris xremota,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1586,96-110*A Polystichum aculeatum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1587,96-111*A Polystichum braunii,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1588,96-142*A Hydrangea quercifolia 'Snowflake',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1589,96-147*A Heuchera 'Ring of Fire',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1590,96-236*A Ceanothus americanus,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1591,96-290*A Hosta 'Patriot' Best New Seedling or Sport Best in Show (cutleaf Division) HOSTA OF THE YEAR,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1592,96-374*A Viburnum plicatum f. tomentosum 'Pink Beauty',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1593,96-386*A Aruncus aethusifolius,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1594,96-386*B Aruncus aethusifolius,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1595,96-484*A Astrantia major 'Lars',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1596,96-496*A Athyrium niponicum 'Pictum Samurai Sword',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1597,96-510*A Hosta 'Jade Cascade',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1598,96-541*A Hosta 'Bright Lights',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1599,96-542*A Hosta 'Hadspen Hawk',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1600,96-543*A Hosta 'Inniswood' Savory Shield Award,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1601,96-545*A Hosta 'Whirlwind',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1602,96-552*B Rhododendron 'Roseum Elegans',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1603,96-554*B Viburnum 'Chippewa',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1604,96-564*B Athyrium otophorum,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1605,96-566*A Dryopteris lacera,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1606,96-568*A Hosta 'Janet',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1607,96-576*A Hosta 'Lunar Eclipse',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1608,96-580*A Dryopteris carthusiana,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1609,96-592*A Hosta 'Snow Cap',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1610,97-120*A Hosta 'Summer Music',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1611,97-122*A Hosta 'Abiqua Drinking Gourd',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1612,97-124*A Hosta 'Abba Dabba Do',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1613,97-126*A Hosta 'Knockout',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1614,97-175*A Hosta 'Pineapple Poll',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1615,97-478*A Hosta 'Purple Lady Finger',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1616,97-479*A Hosta 'Salute',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1617,97-509*A Hosta 'Gold Regal',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1618,97-510*A Hosta 'Honeybells',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1619,97-530*A Hosta 'Ginko Craig',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1620,97-531*A Hosta 'Krossa Regal',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1621,97-533*A Hosta 'Shade Fanfare',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1622,97-540*A Hosta 'Golden Prayers',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1623,98-059*A Rodgersia henricii 'Hybrids',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1624,98-083*A Hosta 'Elephant Burgers',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1625,98-086*A Hosta kikutii,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1626,98-124*A Dryopteris xcelsa,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1627,98-389*A Hosta 'Snowflakes',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1628,98-452*A Abies koreana 'Horstmann's Silberlocke',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1629,99-132*A Magnolia sieboldii,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1630,99-283*A Hosta 'Lucy Vitals',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1631,99-284*A Hosta 'Peace',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1632,99-286*A Hosta 'Veronica Lake',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1633,99-316*A Hosta 'Minuteman',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1634,99-318*A Hosta 'Pacific Blue Edger',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1635,99-385*A Hosta 'Geisha',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1636,99-386*A Hosta 'Lady Isobel Barnett',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1637,99-397*A Hosta 'Radiant Edger',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1638,99-401*A Hosta sieboldiana 'Super Nova',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1685,00-182*A Tradescantia (Andersoniana Group) 'Blue and Gold',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1686,02-047*A Hosta 'Warwick Essence,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1687,02-222*A Hosta 'Choo Choo Train,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1688,02-256*B Astrantia major 'Ruby Wedding',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1689,02-385*A Astilbe xarendsii 'Zuster Theresa',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1690,02-409*A Dryopteris crassirhizoma,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1691,03-318*A Astilbe 'Pink Lightning',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1692,03-384*A Hosta 'Tattoo',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1693,64-049*A Magnolia macrophylla,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1694,73-219*A Hosta ventricosa,,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1695,81-085*A Hosta 'Honeybells',,,image/jpeg,Image
oai:ecommons.cornell.edu:1813/1696,84-027*A Campsis radicans 'Flava',,,image/jpeg,Image
